,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
players,Trayce,Jackson-Davis,C,26,206,244,27,63,1.3,2.4,0.69,4,0.52,3.9,0.42,0.6,45,2.3,70,3.8,85,75,0.9,0.5,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,A.J.,Lawson,SG,25,198,178,27,69,0.2,0.9,0.66,0.5,0.76,0,0.29,0.7,50,1.1,60,0.7,66,70,0.4,0.5,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sandro,Mamukelashvili,C,26,206,237,27,73,1.8,2.9,0.75,6.8,0.46,4.1,0.36,1.4,50,6.4,65,2.2,70,78,1.3,1,83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonathan,Mogbo,PF,24,206,224,27,75,1.4,2,0.81,4.1,0.46,7.7,0.38,0.6,70,2.8,85,2,75,79,0.9,0.4,85,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Collin,Murray-Boyles,PF,20,200,244,27,66,1.2,1.8,0.75,3.5,0.55,4.3,0.39,0.7,39,3.3,71,2.1,66,74,0.7,0.2,76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jakob,Poeltl,C,30,213,250,27,70,3.4,6.6,0.76,11.5,0.55,9.6,0.35,0.7,94,7.6,85,7.8,85,88,2,0.4,87,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Immanuel,Quickley,PG,26,188,189,27,67,2.3,3.8,0.89,11.5,0.51,7,0.43,1.1,91,3.5,80,4.8,86,82,1.3,0.4,90,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamal,Shead,PG,23,185,198,27,65,1,3,0.86,3.8,0.44,4,0.32,0.2,61,2.2,75,3.7,80,71,0.9,0.2,84,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Garrett,Temple,SG,39,196,193,27,80,1.1,3.4,0.68,6.9,0.71,0,0,2.5,61,3.8,67,1.2,80,79,0.4,1.6,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ja'Kobe,Walter,SG,21,193,178,27,64,1.5,1.4,0.73,3.7,0.45,3.2,0.39,0.2,55,1.4,61,1.4,77,68,0.6,0.1,76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jimmy,Butler III,SF,36,198,228,27,70,1.5,1.6,0.87,5.8,0.59,2.8,0.31,0.9,51,2.7,72,2.6,71,74,1,0.1,86,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Seth,Curry,SG,35,185,182,27,86,1.2,2.2,0.63,5.5,0.7,0,0,3.1,60,4.8,70,2.6,80,88,0.5,1.7,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Stephen,Curry,PG,38,188,182,27,72,0.4,0,0.77,1.4,0.28,1.4,0.28,0,30,1.2,67,0.6,70,67,0,0.2,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Draymond,Green,PF,36,198,228,27,71,0.6,0.5,0.82,1.3,0.51,1.3,0.26,0.7,35,2.1,63,1.2,80,71,0.3,0.5,66,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Al,Horford,C,39,202,237,27,67,0.9,1.2,0.77,3.5,0.55,2,0.49,0.5,36,2.3,61,2.9,74,68,0.4,0.1,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Anthony,Melton,PG,27,188,198,27,70,3.1,6.4,0.81,15.9,0.58,4.3,0.47,3.4,96,9.7,34,9.9,75,91,1.9,0.6,95,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Moses,Moody,SG,23,196,209,27,80,1.4,3.7,0.79,5.8,0.59,2.8,0.43,1.6,78,3.7,75,2.7,80,85,0.4,0.2,90,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gary,Payton II,SG,33,188,193,27,69,0.9,2.2,0.76,4.3,0.54,2.1,0.34,0.8,10,3.4,65,1.4,70,80,0.8,1.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandin,Podziemski,SG,23,193,202,27,70,1,2.6,0.81,7,0.64,2.5,0.36,1.3,15,3.4,68,1.9,72,85,1,0.6,83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kristaps,Porzingis,C,30,218,237,27,66,2.3,3.6,0.86,10.4,0.49,5.7,0.37,0.5,83,3.4,80,6,75,84,1.5,0.6,85,PT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Quinten,Post,PF,26,213,235,27,68,1.3,2.6,0.7,7.1,0.6,6.2,0.41,1.5,80,5,81,2.3,76,84,0.6,0.4,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Will,Richard,SG,23,191,204,27,70,0.3,0.5,0.82,0.7,0.5,1.1,0.32,0.3,5,1.1,56,0.4,61,65,0.1,0.1,60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gui,Santos,PF,23,200,182,27,67,0.7,0.9,0.41,2.5,0.63,0,0,1.2,40,3.3,39,0.8,65,50,0.3,0.5,56,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pat,Spencer,PG,29,188,202,27,63,3,3.2,0.64,6.8,0.53,3.6,0.34,1.3,75,3.7,87,6.6,79,76,1.5,0.5,87,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nicolas,Batum,PF,37,200,228,27,58,0.8,1.5,0.85,3.5,0.52,4.1,0.38,0.3,13,1.9,61,1.4,62,71,0.7,0.3,70,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bradley,Beal,SG,32,193,204,27,70,0.4,0.1,1,0.9,0.62,1.2,0.42,0.2,6,0.7,60,1.6,60,70,0.1,0.1,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bogdan,Bogdanovic,SG,33,196,224,27,71,0.2,0.3,0.42,0.8,0.63,0.3,0.35,0.1,3,0.4,60,0.2,60,64,0,0.1,59,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cam,Christie,SG,20,196,189,27,62,1.1,0.8,0.7,2.3,0.4,1.8,0.25,1,20,2.6,66,1.7,68,67,0.5,0.1,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,John,Collins,PF,28,206,224,27,89,1.8,2.7,0.64,5.9,0.7,0,0,3.4,59,5.5,68,2.3,80,89,0.6,1.2,86,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kris,Dunn,PG,32,191,202,27,78,1.2,2.1,0.87,7.1,0.5,4,0.34,1,73,5.3,81,2.5,84,76,0.9,0.8,84,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Darius,Garland,PG,26,185,191,27,63,0.9,1.1,0.79,3.2,0.62,2,0.24,0.5,5,2.7,71,0.8,70,79,0.5,0.1,73,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Jackson,C,24,202,202,27,62,1.1,1.7,0.69,4.1,0.48,9.2,0.39,0.5,58,2.4,75,1.8,87,75,0.9,0,83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Derrick,Jones Jr.,SF,29,198,209,27,78,4.5,4.6,0.81,13.8,0.49,6.5,0.37,0.9,79,5.6,89,9.3,83,87,0.9,0.8,88,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kawhi,Leonard,SF,34,198,224,27,67,0.7,2.2,8.2,2.9,0.51,5.7,0.38,0.2,37,1.9,77,1.5,70,70,0.4,0.1,76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brook,Lopez,C,38,216,279,27,62,0.9,1.3,0.79,2.1,0.5,3.3,0.34,0.7,21,2.2,77,0.8,75,70,0.3,0.2,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bennedict,Mathurin,SF,23,196,209,27,78,1.4,1.7,0.52,5.2,0.55,1.4,0.24,1.5,26,4.3,80,1.7,81,84,1.4,0.3,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Miller,SF,26,196,191,27,57,0.9,0.4,0.58,2.4,0.57,2.5,0.38,0.4,7,0.9,59,2,67,68,0.7,0.1,68,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Yanic,Konan Niederhauser,C,23,211,239,27,68,3,3.9,0.73,8.6,0.49,5.1,0.4,1.3,56,2.8,71,4,69,83,0.9,0.4,81,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deandre,Ayton,C,27,213,250,27,70,0.9,1,0.86,3.6,0.57,0.8,0.24,2.1,31,3.8,65,1.8,60,74,0.5,1.3,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luka,Doncic,PG,27,202,228,27,67,0.5,1.1,0.84,2.5,0.63,0.7,0.31,0.7,25,1.6,64,1,71,70,1.3,0.6,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rui,Hachimura,PF,28,202,228,27,50,0.5,0.8,0.65,1,0.49,1.3,0.29,0.5,3,1.3,41,0.6,56,59,0.2,0.1,55,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaxson,Hayes,C,25,213,217,27,65,0.8,1.3,0.82,2,0.49,3.3,0.33,0.7,10,2.2,77,0.7,70,80,0.4,0.2,73,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bronny,James,SG,21,188,209,27,73,1,1.9,0.6,6.3,0.57,0,0,2.4,21,4.1,67,2.2,68,75,0.8,1,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,LeBron,James,SF,41,206,248,27,86,2.5,1.9,0.61,3.4,0.47,3.7,0.36,1,81,5,71,5.5,83,67,1,1.1,84,HH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luke,Kennard,SG,29,196,204,27,80,1.3,3.7,0.78,7.6,0.49,5.6,0.38,1.5,78,3,90,2.3,67,70,0.9,0.8,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Maxi,Kleber,PF,34,208,237,27,67,1.2,0.9,0.84,3.3,0.51,7.2,0.37,0.6,61,2.7,70,1.6,71,69,0.9,0.3,84,EX,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dalton,Knecht,SF,25,198,213,27,69,3,3.4,0.93,6.3,0.51,10.8,0.4,0.5,96,4.4,84,6.1,83,70,1.2,0.5,94,HH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jake,LaRavia,PF,24,200,233,27,68,0.7,1.3,0.74,2.5,0.49,4,0.38,0.4,24,1.5,71,1,67,69,0.5,0.3,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Chris,Manon,PG,24,193,206,27,73,0.6,1.4,0.44,4.3,0.54,0,0.16,3,35,4,57,1.8,71,61,0.8,0.3,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Austin,Reaves,SG,27,196,195,27,66,0.5,0.3,0.72,1.6,0.49,4.1,0.33,0.4,21,2.3,68,1.1,65,70,0.6,0.3,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Smart,SG,32,191,217,27,76,2,1.8,0.8,6.1,0.41,4.8,0.28,0.4,45,1.5,84,4.3,76,73,0.8,0.1,86,IH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Adou,Thiero,SF,21,202,217,27,73,0.5,0.6,0.61,2.7,0.71,1.1,0.17,1.1,55,1.8,73,1.3,71,69,0.7,0.3,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Drew,Timme,PF,25,208,233,27,73,1.6,5.3,0.63,9.6,0.5,3.6,0.34,1.4,60,3.6,87,2.2,83,81,0.9,0.6,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarred,Vanderbilt,PF,27,202,213,27,75,0.5,0.8,0.66,3.2,0.47,1.5,0.37,0.8,44,2.4,61,2.3,74,70,0.8,0.5,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Grayson,Allen,SG,30,191,195,23,76,1.5,1.5,0.73,6.2,0.49,5.2,0.29,1.5,40,5.2,80,4.8,79,83,1.4,0.3,86,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Devin,Booker,PG,29,196,204,23,74,2.5,4.9,0.71,14.3,0.51,1.5,0.23,3.5,75,7,68,5.1,80,85,1.3,0.9,88,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamaree,Bouyea,PG,26,188,178,23,76,1,1.5,0.85,5.6,0.44,6.1,0.36,1.2,69,2.6,71,1.6,74,76,0.8,0.3,83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dillon,Brooks,SF,30,200,224,23,72,1.9,3.8,0.69,7.6,0.61,1.3,0.24,2.6,45,5.3,70,2.5,71,80,1.3,1.1,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Amir,Coffey,SG,28,200,209,23,65,2.5,4.1,0.87,9.3,0.51,8.1,0.36,0.6,77,3.8,90,2.7,76,84,1,0.3,86,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Dunn,SF,23,200,213,23,69,1.5,2.4,0.8,5.7,0.46,7.7,0.33,0.7,65,3.3,91,5.9,78,78,1.8,0.5,87,CG,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rasheer,Fleming,PF,21,206,237,23,89,0.9,2.3,0.86,4.7,0.516,4.8,0.35,1.8,71,4.7,72,1,81,85,0.4,1,81,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Collin,Gillespie,PG,26,185,193,23,76,0.8,1.5,0.72,4.8,0.53,4,0.32,0.9,30,2.4,81,0.8,79,79,0.6,0.2,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Goodwin,PG,27,191,213,23,61,0.4,1.1,0.64,2.1,0.5,0.7,0.35,0.9,20,2.3,69,0.8,68,64,0.6,0.1,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Green,SG,24,193,184,23,60,0.5,0.5,0.88,1.1,0.48,2.1,0.37,0.2,21,0.8,71,1.1,65,66,0.4,0.1,69,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Haywood,Highsmith,SF,29,196,217,23,63,0.6,0.2,0.83,1.6,0.37,2.3,0.27,0.3,11,0.9,80,1.2,73,90,0.5,0.3,77,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Oso,Ighodaro,PF,23,211,233,23,66,0.2,0.7,0.77,1.1,0.85,1.8,0.34,0.2,34,1.2,55,0.2,61,54,0.2,0.1,60,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Khaman,Maluach,C,19,216,248,23,74,1,1.4,0.36,1.9,0.59,0,0,2.3,40,2.4,56,1.1,74,60,0.3,0.4,71,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Royce,O'Neale,SF,32,198,224,23,85,2,3,0.73,6.4,0.55,5.1,0.4,1.4,61,5.7,64,1.5,83,73,0.8,2,85,PT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mark,Williams,C,24,216,237,23,70,1.2,3.8,0.74,10.6,0.57,4.3,0.4,1.7,78,5.6,76,3.4,77,76,0.9,0.3,89,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Precious,Achiuwa,PF,26,202,242,25,74,2.1,4.1,0.81,8.2,0.51,4.2,0.35,1.2,71,4.8,74,2,76,78,0.6,0.4,83,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Patrick,Baldwin Jr.,SG,23,206,217,25,64,1.8,2.5,0.74,6.2,0.51,2.4,0.32,0.5,63,2.8,83,5,73,77,1,0.1,85,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dylan,Cardwell,C,24,208,253,25,61,1.9,3.2,0.85,5.9,0.56,8,0.35,0.6,79,3,85,8.8,81,80,1.2,0.6,82,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Devin,Carter,SG,24,188,193,25,66,0.6,2,0.87,3.5,0.57,2.1,0.58,0.5,76,2.9,77,0.8,73,75,0.5,0.3,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nique,Clifford,PG,24,196,173,25,66,1.1,1.2,0.64,2.4,0.55,2.5,0.39,0.4,5,3,59,1.4,61,57,1,0.4,64,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,DeMar,DeRozan,SF,36,198,217,25,60,0.3,0.3,0.9,1.5,0.48,3.4,0.37,0.6,3,1.9,59,1.1,60,59,0.5,0.3,67,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Drew,Eubanks,PF,29,208,244,25,65,0.7,1.4,0.8,3.9,0.7,3.3,0.34,0.7,55,3.3,81,1.6,65,71,0.8,0.4,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Killian,Hayes,PG,24,193,193,25,70,0.5,0.4,0.85,2.6,0.66,2.1,0.44,1.6,30,2.4,76,0.8,76,71,0.5,0.5,80,PT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Andre,Hunter,SF,28,200,220,25,69,1.5,1.1,0.73,8,0.55,0.6,0.28,0.6,50,2,67,4.5,80,65,1.2,0.3,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zach,LaVine,SG,31,196,198,25,64,0.5,0.1,0.67,0.8,0.66,0.1,0.3,0.2,20,0.5,61,0.4,63,54,0.3,0.3,66,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Doug,McDermott,PF,34,200,224,25,65,1.2,1.9,0.68,3,0.66,1,0.26,1.6,24,4,67,0.2,67,71,0.2,0.7,69,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Malik,Monk,PG,28,191,198,25,77,1.8,2.9,0.55,10.9,0.61,0,0.08,3.8,66,8.9,61,2.6,75,78,0.7,1.2,83,IH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keegan,Murray,PF,25,202,224,25,70,1.1,0.3,0.5,2.8,0.55,3,0.3,0.7,60,2.6,66,2.7,69,69,1.5,0.3,75,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Maxime,Raynaud,C,23,216,248,25,87,1,2,0.8,7.6,0.55,3.4,0.35,0.6,91,2,82,1.6,80,70,1.2,0.6,83,HH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Domantas,Sabonis,C,30,208,237,25,70,2.1,4.6,0.83,8.8,0.53,8,0.44,0.3,75,3.1,86,2.2,78,70,1.3,0.1,86,PT,,,,,.
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Russell,Westbrook,PG,37,193,198,25,74,4.6,6.7,0.88,7.6,0.44,8.3,0.34,0.6,89,5.2,85,8.1,87,73,1.4,0.6,88,SP,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Matas,Buzelis,SF,21,202,206,4,71,0.7,1,0.7,3.6,0.53,2.1,0.36,0.9,66,2.1,77,1.7,74,70,0.9,0.3,82,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zach,Collins,PF,28,206,248,4,83,0.7,0.9,0.65,1.9,0.64,1.7,0.26,0.9,60,3.5,65,0.5,69,69,0.3,0.8,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rob,Dillingham,PG,21,188,173,4,70,0.7,1.8,0.89,4,0.52,3.7,0.42,0.5,40,2.1,70,1.2,69,71,0.6,0.1,76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Noa,Essengue,PF,19,202,198,4,73,0.5,0.3,0.76,0.5,0.4,2.3,0.37,0.7,43,2.2,61,1.4,66,50,0.6,0.4,65,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Giddey,PG,23,200,213,4,74,1,1.3,0.79,5.3,0.59,2.8,0.36,1.2,60,2.2,79,0.9,70,73,1.2,0.3,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tre,Jones,SG,26,185,182,4,69,2,1.9,0.63,6.9,0.48,2.6,0.24,0.6,50,2.8,76,3.4,74,73,1,0.3,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Mac,McClung,SG,27,188,182,4,63,0.4,0.3,0.75,2.1,0.58,1.1,0.26,0.9,6,2.1,60,0.9,62,60,0.2,0.1,65,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Leonard,Miller,PF,22,208,217,4,66,0.5,0.5,0.5,0.8,0.2,1.3,0.2,0.3,3,1,60,0.3,60,61,0.5,0,67,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaac,Okoro,SF,25,193,224,4,65,1.3,1.3,0.87,1.7,0.36,4.1,0.37,0.3,26,1,68,1.5,68,69,0.9,0.2,74,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nick,Richards,C,28,211,244,4,70,1,1.9,0.7,3,0.58,2.3,0.3,0.8,67,4.3,70,1,75,70,0.3,0.7,79,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Collin,Sexton,SG,27,191,189,4,88,2.2,7.7,0.78,15.7,0.55,2.3,0.31,2.7,95,9.2,74,3.5,85,74,1.3,2.2,92,HH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Anfernee,Simons,SG,26,191,198,4,78,3.8,4.2,0.76,12.1,0.56,5.7,0.39,0.9,100,6.6,92,9,98,71,0.9,0.6,100,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Smith,PF,26,202,213,4,76,2.5,4.2,0.84,6.8,0.52,7.1,0.36,0.9,80,3.3,85,6.1,84,79,1.1,0.2,90,PT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Patrick,Williams,PF,24,198,213,4,79,0.8,2,0.85,2.9,0.53,1.2,0.35,0.6,35,1.9,76,1.3,75,71,0.9,0.5,76,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Guerschon,Yabusele,C,30,200,264,4,71,1,1.9,0.76,5.9,0.54,3.6,0.41,1.6,74,3.6,86,1.5,76,74,0.9,0.5,85,IH,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarrett,Allen,C,28,206,242,5,69,0.5,1.3,0.8,2.9,0.61,4.4,0.34,0.6,15,2.6,76,1,70,80,0.4,0.1,80,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Thomas,Bryant,C,28,206,246,5,75,0.5,1.6,0.75,3.2,0.65,0.3,0.26,1.4,39,2.5,76,0.8,71,68,0.4,0.8,77,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Keon,Ellis,SG,26,193,173,5,72,0.6,0.3,0.5,1.6,0.54,2.9,0.31,0.3,40,1,70,1.2,69,74,0.8,0.2,80,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,James,Harden,PG,36,196,217,5,80,0.4,1.2,0.62,2.6,0.51,5.4,0.43,1.6,64,3,72,1.6,72,71,0.9,0.6,83,PT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Sam,Merrill,SG,29,193,202,5,75,0.4,0.7,0.61,1.4,0.57,1.6,0.28,0.5,50,1.6,77,0.8,69,70,0.3,0.4,78,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Donovan,Mitchell,SG,29,188,213,5,87,1,1.2,0.66,3,0.58,0.9,0.29,1.4,63,3.3,80,1.2,78,74,1.2,0.2,81,PT,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Evan,Mobley,PF,24,211,213,5,69,0,0.2,1,0.5,0.28,0.4,0.21,0.1,69,1.5,70,0.3,85,81,0.2,0.1,75,R,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Larry,Nance Jr.,SF,33,198,244,5,69,0.5,1.2,0.75,3.1,0.52,2.7,0.38,0.6,29,1.5,75,2.4,69,70,0.6,0,79,,,,,,
