,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
players,Keon,Ellis,SG,25,196,175,5,69,5.89,6.33,5.74,8.99,5.44,8.1,5.33,5.71,62.4,8.1,66.99,7.21,71.42,77.58,6.33,5.53,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Craig,Porter Jr.,PG,24,188,180,5,69,6.77,6.77,5.69,9.87,5.44,7.21,5.29,5.44,60.8,7.66,71.42,8.54,74.12,77.58,5.89,5.17,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Thomas,Bryant,C,27,208,248,5,69,5.89,7.66,5.69,11.64,5.51,6.33,5.28,7.21,64.0,10.76,53.71,6.33,66.99,75.85,5.53,5.89,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dean,Wade,PF,27,206,228,5,69,5.89,6.77,5.74,9.43,5.46,8.1,5.33,6.33,62.4,9.87,58.14,6.77,71.42,75.85,5.71,5.53,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyrie,Irving,PG,31,188,195,6,69,7.66,9.87,5.83,13.41,5.46,11.2,5.36,5.44,80.4,8.99,80.28,10.31,84.7,84.7,6.06,5.27,74.7,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Khris,Middleton,SF,33,201,222,6,69,6.77,8.99,5.81,11.64,5.44,9.87,5.35,5.71,74.7,9.43,66.99,8.99,80.28,80.28,5.89,5.27,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Daniel,Gafford,C,26,208,234,6,83,5.97,8.89,5.63,13.26,5.68,5.0,5.0,8.4,75.2,12.78,68.18,6.46,73.04,87.62,5.78,6.75,81.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dereck,Lively II,C,21,216,230,6,83,5.9,8.13,5.55,11.71,5.63,5.18,5.18,8.13,67.1,12.6,63.1,6.79,72.07,87.3,5.71,6.52,75.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cooper,Flagg,PF,18,206,205,6,69,6.63,8.26,5.69,11.92,5.48,8.66,5.32,6.63,69.1,11.11,66.13,7.85,74.23,85.68,6.22,5.98,69.1,R,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Caleb,Martin,SF,29,196,205,6,69,5.89,7.66,5.74,10.76,5.46,8.1,5.32,6.33,66.5,9.87,66.99,7.21,74.12,75.85,5.97,5.53,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Naji,Marshall,SF,27,201,220,6,69,5.89,7.66,5.72,10.31,5.46,7.21,5.31,6.6,62.4,9.87,66.99,7.66,74.12,77.58,6.06,5.44,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Max,Christie,SG,22,198,190,6,69,6.63,6.63,5.74,9.48,5.42,8.66,5.33,5.65,57.8,7.85,62.02,7.04,68.5,76.71,5.81,5.41,65.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Klay,Thompson,SF,32,196,215,6,69,6.24,6.77,5.75,8.63,5.42,11.81,5.35,5.53,62.4,7.48,80.28,6.77,71.42,74.98,5.8,5.36,74.7,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,AJ,Johnson,PG,20,196,180,6,50,6.32,6.66,5.69,8.64,5.41,7.98,5.31,5.33,52.7,6.99,58.0,7.98,58.0,65.9,5.66,5.13,58.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Nembhard,PG,22,183,180,6,69,6.63,6.63,5.74,9.48,5.44,7.04,5.32,5.41,57.8,7.44,66.13,9.07,74.23,78.33,5.98,5.16,65.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marvin,Bagley III,PF,26,208,235,6,69,5.89,8.1,5.64,11.64,5.48,6.33,5.28,6.77,64.0,10.76,58.14,6.33,66.99,71.42,5.62,5.71,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamal,Murray,PG,27,190,215,7,69,6.77,8.99,5.81,12.97,5.44,10.76,5.35,5.44,77.2,8.54,75.85,10.76,82.98,84.7,6.06,5.27,74.7,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Gordon,PF,27,203,235,7,83,6.94,8.89,5.73,13.26,5.53,7.43,5.32,6.94,81.5,12.29,73.04,8.4,82.76,87.62,5.87,5.78,81.5,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cameron,Johnson,SF,28,203,210,7,69,5.89,7.21,5.78,11.2,5.44,10.76,5.36,5.89,70.6,8.99,66.99,7.21,75.85,80.28,5.71,5.36,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Christian,Braun,SG,24,198,220,7,69,5.89,7.21,5.72,10.76,5.46,8.1,5.32,6.06,66.5,9.43,66.99,7.21,74.12,80.28,5.97,5.53,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bruce,Brown,SG,28,193,202,7,83,5.97,7.92,5.78,11.32,5.47,8.4,5.33,6.17,75.2,9.37,73.04,8.4,82.76,87.62,6.17,5.49,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyus,Jones,PG,29,183,196,7,69,5.89,6.77,5.78,9.87,5.44,8.1,5.34,5.44,69.0,7.66,71.42,10.76,84.7,75.85,5.89,5.17,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonas,Valanciunas,C,30,211,265,7,69,6.77,8.1,5.74,12.97,5.51,6.33,5.28,7.66,70.6,14.29,53.71,6.77,71.42,71.42,5.62,5.53,70.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zeke,Nnaji,PF,24,206,240,7,69,6.77,6.77,5.64,10.31,5.46,7.21,5.29,6.77,62.4,9.87,58.14,6.33,71.42,80.28,5.71,5.53,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Peyton,Watson,SF,22,203,200,7,83,6.79,6.79,5.64,9.91,5.44,7.24,5.28,6.61,63.0,9.03,67.64,6.79,74.77,85.46,6.07,5.9,72.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Julian,Strawther,SG,23,198,205,7,69,6.77,7.21,5.74,10.31,5.42,9.87,5.34,5.71,66.5,8.1,66.99,6.77,74.12,80.28,5.8,5.27,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tim,Hardaway Jr.,SG,30,196,205,7,50,5.72,6.8,5.78,9.68,5.4,10.04,5.33,5.36,59.0,7.16,51.8,6.44,59.0,59.0,5.43,5.14,61.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Jokic,C,29,211,284,7,69,7.66,10.76,5.75,14.72,5.53,8.54,5.33,7.66,82.9,15.58,66.99,13.41,89.13,89.13,6.16,5.71,78.8,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cade,Cunningham,PG,23,198,220,8,69,7.66,9.87,5.78,12.97,5.43,8.99,5.32,5.71,74.7,9.87,75.85,11.2,82.98,86.43,6.06,5.36,74.7,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ausar,Thompson,SF,21,201,215,8,83,6.79,8.13,5.64,10.81,5.46,7.24,5.28,7.24,71.2,11.26,72.07,8.13,76.5,90.0,6.34,5.9,75.4,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Duren,C,21,208,250,8,83,6.79,8.13,5.6,12.6,5.6,5.0,5.0,8.13,71.2,14.4,58.68,6.79,72.07,85.46,5.81,6.34,75.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tobias,Harris,PF,30,203,226,8,69,6.77,8.1,5.78,11.64,5.46,8.54,5.33,6.33,70.6,10.31,62.56,7.66,75.85,71.42,5.62,5.44,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Huerter,SG,26,201,198,8,50,5.72,6.8,5.74,9.68,5.41,9.68,5.34,5.36,61.2,7.52,55.4,7.16,62.6,62.6,5.58,5.22,62.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Caris,LeVert,SG,30,198,205,8,69,6.77,8.1,5.74,11.2,5.41,8.54,5.31,5.71,70.6,8.54,71.42,8.54,75.85,74.12,5.89,5.27,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Stewart,PF,23,203,250,8,83,6.94,7.92,5.68,11.8,5.48,7.92,5.33,7.43,72.5,12.29,63.32,6.94,77.9,87.62,5.78,5.87,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Sasser,PG,24,188,195,8,69,6.77,7.21,5.78,10.31,5.42,9.87,5.33,5.44,69.0,7.66,71.42,8.99,75.85,80.28,5.89,5.17,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Paul,Reed,PF,25,206,210,8,69,5.89,7.21,5.64,10.31,5.46,6.33,5.28,7.21,64.0,11.64,58.14,6.77,71.42,75.85,5.89,5.89,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Wendell,Moore Jr.,SG,23,196,215,8,69,6.77,6.77,5.69,9.43,5.44,8.1,5.31,5.89,60.8,8.54,66.99,6.77,71.42,80.28,5.8,5.44,69.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ronald,Holland II,SF,19,203,200,8,69,6.63,7.44,5.64,10.29,5.44,7.44,5.29,6.47,61.6,9.48,66.13,7.04,68.5,82.44,5.98,5.65,65.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Duncan,Robinson,SG,30,201,215,8,50,5.72,6.44,5.83,8.24,5.41,10.4,5.37,5.36,59.0,6.8,48.2,6.44,59.0,59.0,5.43,5.14,61.2,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Stephen,Curry,PG,34,188,185,9,69,8.54,10.31,5.85,14.29,5.44,14.72,5.39,5.44,82.9,8.99,84.7,11.64,86.43,84.7,6.33,5.17,77.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jimmy,Butler III,SF,32,201,230,9,83,7.92,11.32,5.82,13.75,5.5,7.43,5.32,6.94,84.2,11.32,87.62,10.35,92.48,87.62,6.75,5.49,84.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kristaps,Porzingis,C,28,221,240,9,69,6.77,8.99,5.75,13.41,5.44,10.31,5.34,7.66,74.7,12.53,62.56,7.21,75.85,75.85,5.71,6.6,74.7,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Draymond,Green,PF,32,198,230,9,93,9.15,7.59,5.73,11.22,5.48,7.59,5.29,7.07,77.0,12.78,93.13,12.78,98.31,82.76,6.56,6.04,86.6,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Al,Horford,C,35,206,240,9,69,8.54,7.66,5.74,10.76,5.46,9.43,5.34,7.21,69.0,10.76,66.99,7.66,75.85,66.99,5.62,6.06,70.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Moses,Moody,SG,22,196,205,9,69,6.63,6.63,5.74,9.48,5.42,9.48,5.33,5.65,59.3,7.85,62.02,6.63,66.13,74.23,5.65,5.25,65.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandin,Podziemski,PG,22,193,205,9,69,6.63,7.04,5.74,10.29,5.42,8.66,5.33,5.65,61.6,9.48,66.13,8.66,70.23,74.23,5.81,5.25,66.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Anthony,Melton,SG,27,191,200,9,83,5.97,6.94,5.78,10.35,5.45,9.37,5.35,5.97,72.5,9.37,77.9,7.92,82.76,82.76,6.46,5.49,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gary,Payton II,SG,32,191,195,9,83,5.97,6.46,5.68,8.89,5.48,6.46,5.29,6.46,68.0,8.4,73.04,6.94,77.9,77.9,6.46,5.58,77.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Seth,Curry,SG,34,185,185,9,50,6.44,6.44,5.83,8.24,5.41,10.04,5.37,5.36,62.6,6.8,51.8,6.8,59.0,59.0,5.43,5.07,61.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gui,Santos,SF,22,203,210,9,69,6.63,6.63,5.64,9.48,5.44,7.04,5.29,6.22,57.8,8.66,62.02,6.63,66.13,74.23,5.73,5.41,65.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Quinten,Post,C,24,213,235,9,50,6.44,6.44,5.69,9.68,5.46,6.8,5.32,6.44,55.4,9.32,48.2,6.08,59.0,66.2,5.5,5.65,62.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Durant,SF,34,208,240,10,69,8.54,11.2,5.81,15.15,5.51,10.76,5.37,6.33,82.9,11.2,71.42,9.43,80.28,84.7,5.89,6.06,78.8,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alperen,Sengun,C,23,211,243,10,69,6.77,9.43,5.69,13.86,5.51,5.89,5.23,7.21,77.2,13.41,71.42,9.87,80.28,86.43,6.06,5.71,77.2,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Fred,VanVleet,PG,31,183,197,10,69,6.77,8.1,5.81,11.2,5.41,10.76,5.34,5.44,72.2,8.1,75.85,10.76,82.98,75.85,6.33,5.27,74.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Amen,Thompson,SG,22,201,210,10,83,6.79,8.57,5.64,12.15,5.46,7.24,5.28,7.24,72.9,11.71,81.03,9.03,78.33,90.0,6.34,5.71,75.4,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jabari,Smith Jr.,PF,22,211,220,10,69,6.63,7.85,5.72,11.11,5.44,8.66,5.33,6.63,65.4,10.7,62.02,7.04,70.23,79.95,5.73,5.81,69.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Clint,Capela,C,31,208,240,10,83,6.94,7.92,5.58,12.29,5.63,5.0,5.0,8.4,72.5,15.26,58.46,6.46,73.04,82.76,5.78,6.46,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Steven,Adams,C,32,211,265,10,83,7.92,7.43,5.58,11.32,5.58,5.0,5.0,8.4,68.0,15.69,63.32,7.43,73.04,77.9,5.78,5.97,77.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tari,Eason,SF,24,203,215,10,83,6.94,7.92,5.73,11.32,5.48,7.43,5.32,6.94,72.5,10.83,77.9,7.43,80.82,92.48,6.46,5.97,81.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dorian,Finney-Smith,SF,31,201,220,10,83,6.94,7.43,5.78,10.35,5.44,10.35,5.35,6.46,72.5,9.86,68.18,6.94,77.9,82.76,6.17,5.78,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Reed,Sheppard,PG,20,191,182,10,69,6.63,7.04,5.81,10.29,5.42,9.48,5.35,5.41,65.4,7.44,70.23,8.66,74.23,82.44,6.22,5.16,66.9,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Holiday,PG,28,183,185,10,50,5.72,6.44,5.78,8.6,5.42,8.24,5.35,5.36,59.0,6.8,59.0,7.52,62.6,61.2,5.72,5.14,62.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Okogie,SG,26,193,213,10,83,5.97,6.94,5.73,9.37,5.44,7.43,5.31,6.46,68.0,9.37,77.9,6.94,77.9,87.62,6.46,5.49,77.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyrese,Haliburton,PG,25,196,185,11,69,6.77,8.54,5.83,12.53,5.46,10.76,5.37,5.44,78.8,8.54,75.85,14.72,89.13,89.13,6.33,5.44,77.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pascal,Siakam,PF,29,203,245,11,69,7.66,9.87,5.69,13.41,5.48,6.77,5.3,6.77,77.2,11.64,66.99,8.99,80.28,80.28,5.89,5.71,74.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Obi,Toppin,PF,27,206,220,11,69,6.77,8.1,5.69,11.64,5.51,8.1,5.32,6.33,69.0,10.76,62.56,7.21,74.12,77.58,5.8,5.62,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarace,Walker,PF,21,203,235,11,69,6.63,7.44,5.64,10.29,5.44,7.85,5.31,6.63,61.6,10.7,62.02,7.04,70.23,79.95,5.81,5.65,66.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Nesmith,SF,25,198,215,11,69,5.89,7.21,5.78,10.76,5.44,9.87,5.34,5.89,69.0,9.43,66.99,7.21,74.12,80.28,5.89,5.44,72.2,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andrew,Nembhard,PG,25,196,190,11,69,6.77,7.21,5.74,10.31,5.44,7.66,5.32,5.44,66.5,8.1,71.42,9.87,80.28,80.28,5.89,5.27,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,T.J.,McConnell,PG,33,185,190,11,69,7.66,7.21,5.74,9.87,5.46,5.89,5.28,5.44,66.5,7.66,75.85,10.76,84.7,71.42,6.06,5.17,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ben,Sheppard,SG,24,198,200,11,69,5.89,6.77,5.74,9.87,5.44,8.99,5.34,5.44,66.5,8.1,66.99,6.77,71.42,77.58,5.71,5.27,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kobe,Brown,SF,25,201,250,11,69,5.89,6.77,5.69,9.43,5.44,7.21,5.31,6.33,62.4,9.87,62.56,6.77,71.42,75.85,5.71,5.53,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Johnny,Furphy,SF,20,206,200,11,69,6.63,6.63,5.69,9.48,5.42,8.66,5.32,5.81,57.8,8.26,62.02,6.63,68.5,78.33,5.65,5.32,65.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ivica,Zubac,C,28,213,240,11,69,6.77,7.66,5.64,12.53,5.55,5.44,5.18,7.66,70.6,13.41,58.14,6.77,71.42,80.28,5.71,6.33,74.7,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jay,Huff,C,26,216,240,11,69,6.77,7.21,5.69,10.76,5.46,7.21,5.32,7.21,66.5,10.76,58.14,6.33,71.42,80.28,5.62,6.06,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kawhi,Leonard,SF,31,201,225,12,83,7.92,10.83,5.82,14.72,5.5,9.37,5.37,6.46,86.0,11.32,87.62,9.37,87.62,87.62,6.75,5.68,84.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bradley,Beal,SG,32,193,207,12,69,7.66,9.43,5.78,12.97,5.44,9.87,5.34,5.44,74.7,8.54,75.85,9.87,80.28,80.28,6.06,5.27,74.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Darius,Garland,PG,25,185,192,12,69,6.77,8.54,5.81,12.53,5.43,10.76,5.35,5.44,77.2,8.1,75.85,11.64,84.7,84.7,6.06,5.17,74.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brook,Lopez,C,37,216,282,12,69,8.54,8.54,5.74,11.64,5.46,8.99,5.32,8.1,74.7,10.76,53.71,6.77,71.42,66.99,5.53,6.77,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,John,Collins,PF,27,206,226,12,69,6.77,8.99,5.69,12.53,5.48,7.66,5.31,6.77,70.6,11.64,62.56,6.77,71.42,80.28,5.71,5.89,72.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bogdan,Bogdanovic,SG,32,196,225,12,50,7.16,7.52,5.78,10.4,5.42,9.68,5.35,5.36,64.0,7.52,59.0,7.52,62.6,62.6,5.58,5.14,64.0,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kris,Dunn,PG,30,190,205,12,83,5.97,6.94,5.73,9.86,5.47,6.94,5.31,5.97,68.0,8.89,82.76,9.37,82.76,80.82,6.46,5.49,77.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Derrick,Jones Jr.,SF,28,198,210,12,83,5.97,7.43,5.68,11.32,5.48,7.43,5.29,6.46,72.5,10.35,73.04,6.94,77.9,82.76,5.97,5.78,77.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nicolas,Batum,SF,36,203,230,12,69,8.54,6.77,5.74,9.43,5.44,8.99,5.35,6.33,66.5,8.99,66.99,7.66,80.28,71.42,5.71,5.53,70.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Miller,SG,25,198,205,12,69,6.77,6.77,5.69,9.87,5.44,8.1,5.31,5.89,62.4,8.54,66.99,6.77,71.42,80.28,5.71,5.44,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Jackson,PF,23,208,205,12,83,6.94,7.43,5.63,11.32,5.53,5.49,5.19,7.43,72.5,11.32,68.18,6.46,77.9,92.48,5.97,6.17,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bennedict,Mathurin,SG,22,198,210,12,69,6.63,8.66,5.72,11.52,5.44,8.66,5.31,5.65,66.9,8.66,70.23,7.04,66.13,78.33,5.81,5.25,66.9,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luka,Doncic,PG,26,201,230,13,69,7.66,10.76,5.78,14.29,5.45,12.53,5.34,5.44,82.9,12.53,80.28,13.41,89.13,86.43,6.33,5.44,78.8,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,LeBron,James,SF,35,206,250,13,69,9.43,10.31,5.69,13.41,5.46,8.99,5.32,6.77,78.8,11.64,75.85,12.08,84.7,71.42,5.89,5.71,77.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deandre,Ayton,C,26,213,250,13,69,6.77,8.99,5.69,12.97,5.51,5.44,5.18,7.66,72.2,14.29,62.56,6.77,71.42,80.28,5.71,6.06,74.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Austin,Reaves,SG,27,196,197,13,69,6.77,8.54,5.78,11.64,5.44,10.31,5.34,5.44,74.7,8.54,75.85,9.87,80.28,82.98,5.89,5.27,74.7,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Smart,PG,31,191,220,13,83,6.94,7.92,5.78,10.83,5.44,8.89,5.33,5.97,75.2,9.37,82.76,10.35,87.62,82.76,6.46,5.49,81.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rui,Hachimura,PF,27,203,230,13,69,6.77,8.1,5.74,11.64,5.48,8.1,5.31,6.33,70.6,9.87,62.56,6.77,71.42,80.28,5.71,5.44,72.2,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarred,Vanderbilt,PF,26,206,214,13,83,6.94,6.94,5.63,10.35,5.5,5.97,5.24,6.94,68.0,12.29,82.76,6.94,77.9,87.62,6.17,5.78,78.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luke,Kennard,SG,29,196,206,13,50,6.44,6.44,5.83,8.96,5.42,10.4,5.39,5.36,64.0,7.16,51.8,6.8,59.0,62.6,5.43,5.14,62.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Maxi,Kleber,PF,33,208,240,13,69,7.66,6.77,5.74,9.43,5.44,8.99,5.32,6.77,66.5,9.87,58.14,6.77,71.42,71.42,5.62,5.71,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaxson,Hayes,C,25,213,220,13,69,6.77,7.21,5.6,10.76,5.55,5.0,5.0,7.21,66.5,10.76,58.14,6.33,71.42,80.28,5.71,6.06,70.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
