,Name,City,Country,Arena,Capactity,Logo URL,Division,City,State,,,,,,,,,,,,,,,,,,,,,,
players,Keon,Ellis,SG,25,196,175,5,69,0.89,1.33,0.74,3.99,0.44,3.1,0.33,0.71,57.4,3.1,61.99,2.21,66.42,72.58,1.33,0.53,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Craig,Porter Jr.,PG,24,188,180,5,69,1.77,1.77,0.69,4.87,0.44,2.21,0.29,0.44,55.8,2.66,66.42,3.54,69.12,72.58,0.89,0.17,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Thomas,Bryant,C,27,208,248,5,69,0.89,2.66,0.69,6.64,0.51,1.33,0.28,2.21,59.0,5.76,48.71,1.33,61.99,70.85,0.53,0.89,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dean,Wade,PF,27,206,228,5,69,0.89,1.77,0.74,4.43,0.46,3.1,0.33,1.33,57.4,4.87,53.14,1.77,66.42,70.85,0.71,0.53,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kyrie,Irving,PG,33,188,195,6,69,2.66,4.87,0.83,8.41,0.46,6.2,0.36,0.44,75.4,3.99,75.28,5.31,79.7,79.7,1.06,0.27,69.7,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Khris,Middleton,SF,33,201,222,6,69,1.77,3.99,0.81,6.64,0.44,4.87,0.35,0.71,69.7,4.43,61.99,3.99,75.28,75.28,0.89,0.27,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Daniel,Gafford,C,26,208,234,6,83,0.97,3.89,0.63,8.26,0.68,0.0,0.0,3.4,70.2,7.78,63.18,1.46,68.04,82.62,0.78,1.75,76.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dereck,Lively II,C,21,216,230,6,83,0.9,3.13,0.55,6.71,0.63,0.18,0.18,3.13,62.1,7.6,58.1,1.79,67.07,82.3,0.71,1.52,70.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cooper,Flagg,PF,18,206,205,6,69,1.63,3.26,0.69,6.92,0.48,3.66,0.32,1.63,64.1,6.11,61.13,2.85,69.23,80.68,1.22,0.98,64.1,R,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Caleb,Martin,SF,29,196,205,6,69,0.89,2.66,0.74,5.76,0.46,3.1,0.32,1.33,61.5,4.87,61.99,2.21,69.12,70.85,0.97,0.53,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Naji,Marshall,SF,27,201,220,6,69,0.89,2.66,0.72,5.31,0.46,2.21,0.31,1.6,57.4,4.87,61.99,2.66,69.12,72.58,1.06,0.44,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Max,Christie,SG,22,198,190,6,69,1.63,1.63,0.74,4.48,0.42,3.66,0.33,0.65,52.8,2.85,57.02,2.04,63.5,71.71,0.81,0.41,60.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Klay,Thompson,SF,34,196,215,6,69,1.24,1.77,0.75,3.63,0.42,6.81,0.35,0.53,57.4,2.48,75.28,1.77,66.42,69.98,0.8,0.36,69.7,HF,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,AJ,Johnson,PG,20,196,180,6,50,1.32,1.66,0.69,3.64,0.41,2.98,0.31,0.33,47.7,1.99,53.0,2.98,53.0,60.9,0.66,0.13,53.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ryan,Nembhard,PG,22,183,180,6,69,1.63,1.63,0.74,4.48,0.44,2.04,0.32,0.41,52.8,2.44,61.13,4.07,69.23,73.33,0.98,0.16,60.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marvin,Bagley III,PF,26,208,235,6,69,0.89,3.1,0.64,6.64,0.48,1.33,0.28,1.77,59.0,5.76,53.14,1.33,61.99,66.42,0.62,0.71,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jamal,Murray,PG,28,190,215,7,69,1.77,3.99,0.81,7.97,0.44,5.76,0.35,0.44,72.2,3.54,70.85,5.76,77.98,79.7,1.06,0.27,69.7,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Gordon,PF,29,203,235,7,83,1.94,3.89,0.73,8.26,0.53,2.43,0.32,1.94,76.5,7.29,68.04,3.4,77.76,82.62,0.87,0.78,76.5,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cameron,Johnson,SF,28,203,210,7,69,0.89,2.21,0.78,6.2,0.44,5.76,0.36,0.89,65.6,3.99,61.99,2.21,70.85,75.28,0.71,0.36,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Christian,Braun,SG,24,198,220,7,69,0.89,2.21,0.72,5.76,0.46,3.1,0.32,1.06,61.5,4.43,61.99,2.21,69.12,75.28,0.97,0.53,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bruce,Brown,SG,28,193,202,7,83,0.97,2.92,0.78,6.32,0.47,3.4,0.33,1.17,70.2,4.37,68.04,3.4,77.76,82.62,1.17,0.49,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyus,Jones,PG,29,183,196,7,69,0.89,1.77,0.78,4.87,0.44,3.1,0.34,0.44,64.0,2.66,66.42,5.76,79.7,70.85,0.89,0.17,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jonas,Valanciunas,C,32,211,265,7,69,1.77,3.1,0.74,7.97,0.51,1.33,0.28,2.66,65.6,9.29,48.71,1.77,66.42,66.42,0.62,0.53,65.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Zeke,Nnaji,PF,24,206,240,7,69,1.77,1.77,0.64,5.31,0.46,2.21,0.29,1.77,57.4,4.87,53.14,1.33,66.42,75.28,0.71,0.53,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Peyton,Watson,SF,22,203,200,7,83,1.79,1.79,0.64,4.91,0.44,2.24,0.28,1.61,58.0,4.03,62.64,1.79,69.77,80.46,1.07,0.9,67.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Julian,Strawther,SG,23,198,205,7,69,1.77,2.21,0.74,5.31,0.42,4.87,0.34,0.71,61.5,3.1,61.99,1.77,69.12,75.28,0.8,0.27,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tim,Hardaway Jr.,SG,32,196,205,7,50,0.72,1.8,0.78,4.68,0.4,5.04,0.33,0.36,54.0,2.16,46.8,1.44,54.0,54.0,0.43,0.14,56.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nikola,Jokic,C,30,211,284,7,69,2.66,5.76,0.75,9.72,0.53,3.54,0.33,2.66,77.9,10.58,61.99,8.41,84.13,84.13,1.16,0.71,73.8,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Cade,Cunningham,PG,23,198,220,8,69,2.66,4.87,0.78,7.97,0.43,3.99,0.32,0.71,69.7,4.87,70.85,6.2,77.98,81.43,1.06,0.36,69.7,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ausar,Thompson,SF,21,201,215,8,83,1.79,3.13,0.64,5.81,0.46,2.24,0.28,2.24,66.2,6.26,67.07,3.13,71.5,85.0,1.34,0.9,70.4,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jalen,Duren,C,21,208,250,8,83,1.79,3.13,0.6,7.6,0.6,0.0,0.0,3.13,66.2,9.4,53.68,1.79,67.07,80.46,0.81,1.34,70.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tobias,Harris,PF,32,203,226,8,69,1.77,3.1,0.78,6.64,0.46,3.54,0.33,1.33,65.6,5.31,57.56,2.66,70.85,66.42,0.62,0.44,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Huerter,SG,26,201,198,8,50,0.72,1.8,0.74,4.68,0.41,4.68,0.34,0.36,56.2,2.52,50.4,2.16,57.6,57.6,0.58,0.22,57.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Caris,LeVert,SG,30,198,205,8,69,1.77,3.1,0.74,6.2,0.41,3.54,0.31,0.71,65.6,3.54,66.42,3.54,70.85,69.12,0.89,0.27,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Stewart,PF,23,203,250,8,83,1.94,2.92,0.68,6.8,0.48,2.92,0.33,2.43,67.5,7.29,58.32,1.94,72.9,82.62,0.78,0.87,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Sasser,PG,24,188,195,8,69,1.77,2.21,0.78,5.31,0.42,4.87,0.33,0.44,64.0,2.66,66.42,3.99,70.85,75.28,0.89,0.17,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Paul,Reed,PF,25,206,210,8,69,0.89,2.21,0.64,5.31,0.46,1.33,0.28,2.21,59.0,6.64,53.14,1.77,66.42,70.85,0.89,0.89,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Wendell,Moore Jr.,SG,23,196,215,8,69,1.77,1.77,0.69,4.43,0.44,3.1,0.31,0.89,55.8,3.54,61.99,1.77,66.42,75.28,0.8,0.44,64.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ronald,Holland II,SF,19,203,200,8,69,1.63,2.44,0.64,5.29,0.44,2.44,0.29,1.47,56.6,4.48,61.13,2.04,63.5,77.44,0.98,0.65,60.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Duncan,Robinson,SG,30,201,215,8,50,0.72,1.44,0.83,3.24,0.41,5.4,0.37,0.36,54.0,1.8,43.2,1.44,54.0,54.0,0.43,0.14,56.2,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Stephen,Curry,PG,37,188,185,9,69,3.54,5.31,0.85,9.29,0.44,9.72,0.39,0.44,77.9,3.99,79.7,6.64,81.43,79.7,1.33,0.17,72.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jimmy,Butler III,SF,35,201,230,9,83,2.92,6.32,0.82,8.75,0.5,2.43,0.32,1.94,79.2,6.32,82.62,5.35,87.48,82.62,1.75,0.49,79.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kristaps,Porzingis,C,29,221,240,9,69,1.77,3.99,0.75,8.41,0.44,5.31,0.34,2.66,69.7,7.53,57.56,2.21,70.85,70.85,0.71,1.6,69.7,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Draymond,Green,PF,35,198,230,9,93,4.15,2.59,0.73,6.22,0.48,2.59,0.29,2.07,72.0,7.78,88.13,7.78,93.31,77.76,1.56,1.04,81.6,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Al,Horford,C,39,206,240,9,69,3.54,2.66,0.74,5.76,0.46,4.43,0.34,2.21,64.0,5.76,61.99,2.66,70.85,61.99,0.62,1.06,65.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Moses,Moody,SG,22,196,205,9,69,1.63,1.63,0.74,4.48,0.42,4.48,0.33,0.65,54.3,2.85,57.02,1.63,61.13,69.23,0.65,0.25,60.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brandin,Podziemski,PG,22,193,205,9,69,1.63,2.04,0.74,5.29,0.42,3.66,0.33,0.65,56.6,4.48,61.13,3.66,65.23,69.23,0.81,0.25,61.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,De'Anthony,Melton,SG,27,191,200,9,83,0.97,1.94,0.78,5.35,0.45,4.37,0.35,0.97,67.5,4.37,72.9,2.92,77.76,77.76,1.46,0.49,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gary,Payton II,SG,32,191,195,9,83,0.97,1.46,0.68,3.89,0.48,1.46,0.29,1.46,63.0,3.4,68.04,1.94,72.9,72.9,1.46,0.58,72.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Seth,Curry,SG,34,185,185,9,50,1.44,1.44,0.83,3.24,0.41,5.04,0.37,0.36,57.6,1.8,46.8,1.8,54.0,54.0,0.43,0.07,56.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Gui,Santos,SF,22,203,210,9,69,1.63,1.63,0.64,4.48,0.44,2.04,0.29,1.22,52.8,3.66,57.02,1.63,61.13,69.23,0.73,0.41,60.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Quinten,Post,C,24,213,235,9,50,1.44,1.44,0.69,4.68,0.46,1.8,0.32,1.44,50.4,4.32,43.2,1.08,54.0,61.2,0.5,0.65,57.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kevin,Durant,SF,37,208,240,10,69,3.54,6.2,0.81,10.15,0.51,5.76,0.37,1.33,77.9,6.2,66.42,4.43,75.28,79.7,0.89,1.06,73.8,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Alperen,Sengun,C,23,211,243,10,69,1.77,4.43,0.69,8.86,0.51,0.89,0.23,2.21,72.2,8.41,66.42,4.87,75.28,81.43,1.06,0.71,72.2,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Fred,VanVleet,PG,31,183,197,10,69,1.77,3.1,0.81,6.2,0.41,5.76,0.34,0.44,67.2,3.1,70.85,5.76,77.98,70.85,1.33,0.27,69.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Amen,Thompson,SG,22,201,210,10,83,1.79,3.57,0.64,7.15,0.46,2.24,0.28,2.24,67.9,6.71,76.03,4.03,73.33,85.0,1.34,0.71,70.4,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jabari,Smith Jr.,PF,22,211,220,10,69,1.63,2.85,0.72,6.11,0.44,3.66,0.33,1.63,60.4,5.7,57.02,2.04,65.23,74.95,0.73,0.81,64.1,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Clint,Capela,C,31,208,240,10,83,1.94,2.92,0.58,7.29,0.63,0.0,0.0,3.4,67.5,10.26,53.46,1.46,68.04,77.76,0.78,1.46,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Steven,Adams,C,32,211,265,10,83,2.92,2.43,0.58,6.32,0.58,0.0,0.0,3.4,63.0,10.69,58.32,2.43,68.04,72.9,0.78,0.97,72.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tari,Eason,SF,24,203,215,10,83,1.94,2.92,0.73,6.32,0.48,2.43,0.32,1.94,67.5,5.83,72.9,2.43,75.82,87.48,1.46,0.97,76.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Dorian,Finney-Smith,SF,31,201,220,10,83,1.94,2.43,0.78,5.35,0.44,5.35,0.35,1.46,67.5,4.86,63.18,1.94,72.9,77.76,1.17,0.78,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Reed,Sheppard,PG,20,191,182,10,69,1.63,2.04,0.81,5.29,0.42,4.48,0.35,0.41,60.4,2.44,65.23,3.66,69.23,77.44,1.22,0.16,61.9,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Holiday,PG,28,183,185,10,50,0.72,1.44,0.78,3.6,0.42,3.24,0.35,0.36,54.0,1.8,54.0,2.52,57.6,56.2,0.72,0.14,57.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Josh,Okogie,SG,26,193,213,10,83,0.97,1.94,0.73,4.37,0.44,2.43,0.31,1.46,63.0,4.37,72.9,1.94,72.9,82.62,1.46,0.49,72.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Tyrese,Haliburton,PG,25,196,185,11,69,1.77,3.54,0.83,7.53,0.46,5.76,0.37,0.44,73.8,3.54,70.85,9.72,84.13,84.13,1.33,0.44,72.2,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Pascal,Siakam,PF,31,203,245,11,69,2.66,4.87,0.69,8.41,0.48,1.77,0.3,1.77,72.2,6.64,61.99,3.99,75.28,75.28,0.89,0.71,69.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Obi,Toppin,PF,27,206,220,11,69,1.77,3.1,0.69,6.64,0.51,3.1,0.32,1.33,64.0,5.76,57.56,2.21,69.12,72.58,0.8,0.62,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarace,Walker,PF,21,203,235,11,69,1.63,2.44,0.64,5.29,0.44,2.85,0.31,1.63,56.6,5.7,57.02,2.04,65.23,74.95,0.81,0.65,61.9,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Aaron,Nesmith,SF,25,198,215,11,69,0.89,2.21,0.78,5.76,0.44,4.87,0.34,0.89,64.0,4.43,61.99,2.21,69.12,75.28,0.89,0.44,67.2,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Andrew,Nembhard,PG,25,196,190,11,69,1.77,2.21,0.74,5.31,0.44,2.66,0.32,0.44,61.5,3.1,66.42,4.87,75.28,75.28,0.89,0.27,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,T.J.,McConnell,PG,33,185,190,11,69,2.66,2.21,0.74,4.87,0.46,0.89,0.28,0.44,61.5,2.66,70.85,5.76,79.7,66.42,1.06,0.17,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ben,Sheppard,SG,24,198,200,11,69,0.89,1.77,0.74,4.87,0.44,3.99,0.34,0.44,61.5,3.1,61.99,1.77,66.42,72.58,0.71,0.27,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kobe,Brown,SF,25,201,250,11,69,0.89,1.77,0.69,4.43,0.44,2.21,0.31,1.33,57.4,4.87,57.56,1.77,66.42,70.85,0.71,0.53,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Johnny,Furphy,SF,20,206,200,11,69,1.63,1.63,0.69,4.48,0.42,3.66,0.32,0.81,52.8,3.26,57.02,1.63,63.5,73.33,0.65,0.32,60.4,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Ivica,Zubac,C,28,213,240,11,69,1.77,2.66,0.64,7.53,0.55,0.44,0.18,2.66,65.6,8.41,53.14,1.77,66.42,75.28,0.71,1.33,69.7,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jay,Huff,C,26,216,240,11,69,1.77,2.21,0.69,5.76,0.46,2.21,0.32,2.21,61.5,5.76,53.14,1.33,66.42,75.28,0.62,1.06,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kawhi,Leonard,SF,33,201,225,12,83,2.92,5.83,0.82,9.72,0.5,4.37,0.37,1.46,81.0,6.32,82.62,4.37,82.62,82.62,1.75,0.68,79.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bradley,Beal,SG,32,193,207,12,69,2.66,4.43,0.78,7.97,0.44,4.87,0.34,0.44,69.7,3.54,70.85,4.87,75.28,75.28,1.06,0.27,69.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Darius,Garland,PG,25,185,192,12,69,1.77,3.54,0.81,7.53,0.43,5.76,0.35,0.44,72.2,3.1,70.85,6.64,79.7,79.7,1.06,0.17,69.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Brook,Lopez,C,37,216,282,12,69,3.54,3.54,0.74,6.64,0.46,3.99,0.32,3.1,69.7,5.76,48.71,1.77,66.42,61.99,0.53,1.77,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,John,Collins,PF,27,206,226,12,69,1.77,3.99,0.69,7.53,0.48,2.66,0.31,1.77,65.6,6.64,57.56,1.77,66.42,75.28,0.71,0.89,67.2,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bogdan,Bogdanovic,SG,32,196,225,12,50,2.16,2.52,0.78,5.4,0.42,4.68,0.35,0.36,59.0,2.52,54.0,2.52,57.6,57.6,0.58,0.14,59.0,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Kris,Dunn,PG,30,190,205,12,83,0.97,1.94,0.73,4.86,0.47,1.94,0.31,0.97,63.0,3.89,77.76,4.37,77.76,75.82,1.46,0.49,72.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Derrick,Jones Jr.,SF,28,198,210,12,83,0.97,2.43,0.68,6.32,0.48,2.43,0.29,1.46,67.5,5.35,68.04,1.94,72.9,77.76,0.97,0.78,72.0,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Nicolas,Batum,SF,36,203,230,12,69,3.54,1.77,0.74,4.43,0.44,3.99,0.35,1.33,61.5,3.99,61.99,2.66,75.28,66.42,0.71,0.53,65.6,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jordan,Miller,SG,25,198,205,12,69,1.77,1.77,0.69,4.87,0.44,3.1,0.31,0.89,57.4,3.54,61.99,1.77,66.42,75.28,0.71,0.44,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Isaiah,Jackson,PF,23,208,205,12,83,1.94,2.43,0.63,6.32,0.53,0.49,0.19,2.43,67.5,6.32,63.18,1.46,72.9,87.48,0.97,1.17,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Bennedict,Mathurin,SG,22,198,210,12,69,1.63,3.66,0.72,6.52,0.44,3.66,0.31,0.65,61.9,3.66,65.23,2.04,61.13,73.33,0.81,0.25,61.9,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luka,Doncic,PG,26,201,230,13,69,2.66,5.76,0.78,9.29,0.45,7.53,0.34,0.44,77.9,7.53,75.28,8.41,84.13,81.43,1.33,0.44,73.8,SP,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,LeBron,James,SF,40,206,250,13,69,4.43,5.31,0.69,8.41,0.46,3.99,0.32,1.77,73.8,6.64,70.85,7.08,79.7,66.42,0.89,0.71,72.2,HF,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Deandre,Ayton,C,26,213,250,13,69,1.77,3.99,0.69,7.97,0.51,0.44,0.18,2.66,67.2,9.29,57.56,1.77,66.42,75.28,0.71,1.06,69.7,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Austin,Reaves,SG,27,196,197,13,69,1.77,3.54,0.78,6.64,0.44,5.31,0.34,0.44,69.7,3.54,70.85,4.87,75.28,77.98,0.89,0.27,69.7,EX,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Marcus,Smart,PG,31,191,220,13,83,1.94,2.92,0.78,5.83,0.44,3.89,0.33,0.97,70.2,4.37,77.76,5.35,82.62,77.76,1.46,0.49,76.5,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Rui,Hachimura,PF,27,203,230,13,69,1.77,3.1,0.74,6.64,0.48,3.1,0.31,1.33,65.6,4.87,57.56,1.77,66.42,75.28,0.71,0.44,67.2,IH,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jarred,Vanderbilt,PF,26,206,214,13,83,1.94,1.94,0.63,5.35,0.5,0.97,0.24,1.94,63.0,7.29,77.76,1.94,72.9,82.62,1.17,0.78,73.8,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Luke,Kennard,SG,29,196,206,13,50,1.44,1.44,0.83,3.96,0.42,5.4,0.39,0.36,59.0,2.16,46.8,1.8,54.0,57.6,0.43,0.14,57.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Maxi,Kleber,PF,33,208,240,13,69,2.66,1.77,0.74,4.43,0.44,3.99,0.32,1.77,61.5,4.87,53.14,1.77,66.42,66.42,0.62,0.71,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
players,Jaxson,Hayes,C,25,213,220,13,69,1.77,2.21,0.6,5.76,0.55,0.0,0.0,2.21,61.5,5.76,53.14,1.33,66.42,75.28,0.71,1.06,65.6,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
